X,Y,Z,ERROR
20,17,0,26.248809496813376
29,25,0,38.28837943815329
33,28,0,43.278170016764804
29,-25,0,38.28837943815329
21,-25,0,32.64965543462902
29,-4,0,29.274562336608895
27,-11,0,29.154759474226502
15,-12,0,19.209372712298546
41,-15,0,43.657759905886145
7,49,0,49.49747468305833
15,9,0,17.4928556845359
43,29,0,51.86520991955976
21,-2,0,21.095023109728988
13,13,0,18.384776310850235
1,10,0,10.04987562112089
6,46,0,46.389654018972806
48,1,0,48.010415536631214
42,-4,0,42.190046219457976
36,-43,0,56.08029957123981
26,33,0,42.01190307520001
17,-47,0,49.9799959983992
33,6,0,33.54101966249684
22,-7,0,23.08679276123039
47,34,0,58.008620049092706
26,-9,0,27.51363298439521
8,-32,0,32.984845004941285
17,-44,0,47.16990566028302
46,25,0,52.354560450833695
22,-27,0,34.828149534535996
8,-37,0,37.8549864614954
0,26,0,26.0
11,14,0,17.804493814764857
28,11,0,30.083217912982647
0,-46,0,46.0
43,8,0,43.73785545725808
45,-7,0,45.5411901469428
24,-47,0,52.773099207835045
42,15,0,44.598206241955516
24,-48,0,53.665631459994955
47,-26,0,53.71219600798314
17,-39,0,42.5440947723653
4,22,0,22.360679774997898
31,-4,0,31.25699921617557
5,-41,0,41.30375285612676
35,9,0,36.138621999185304
22,-20,0,29.732137494637012
12,-2,0,12.165525060596439
41,-48,0,63.12685640834652
37,-48,0,60.60528029800704
31,30,0,43.139309220245984
8,-1,0,8.06225774829855
48,-28,0,55.569775957799216
27,49,0,55.94640292279746
38,17,0,41.6293165929973
12,36,0,37.94733192202055
26,-2,0,26.076809620810597
32,-3,0,32.14031735997639
48,-38,0,61.220911460055866
1,6,0,6.082762530298219
49,16,0,51.54609587543949
43,11,0,44.384682042344295
43,-19,0,47.01063709417264
24,-7,0,25.0
1,-13,0,13.038404810405298
13,-20,0,23.853720883753127
35,-46,0,57.8013840664737
49,13,0,50.695167422546305
5,14,0,14.866068747318506
15,-50,0,52.20153254455275
0,13,0,13.0
0,35,0,35.0
47,26,0,53.71219600798314
10,-45,0,46.09772228646444
7,6,0,9.219544457292887
40,14,0,42.37924020083418
27,49,0,55.94640292279746
38,41,0,55.90169943749474
35,26,0,43.60045871318328
38,29,0,47.80167361086848
8,31,0,32.01562118716424
7,-4,0,8.06225774829855
4,25,0,25.317977802344327
4,37,0,37.21558813185679
2,-11,0,11.180339887498949
3,29,0,29.154759474226502
7,-24,0,25.0
14,-2,0,14.142135623730951
30,-50,0,58.309518948453004
34,-31,0,46.010868281309364
24,-10,0,26.0
12,-38,0,39.84971769034255
24,24,0,33.94112549695428
38,28,0,47.20169488482379
22,-22,0,31.11269837220809
16,30,0,34.0
28,23,0,36.235341863986875
3,-9,0,9.486832980505138
41,-50,0,64.66065264130884
13,48,0,49.72926703662542
43,-27,0,50.774009099144415
12,37,0,38.897300677553446
1,14,0,14.035668847618199
0,45,0,45.0
11,-35,0,36.68787265568828
1,-47,0,47.01063709417264
28,2,0,28.071337695236398
4,32,0,32.2490309931942
44,45,0,62.93647591023825
31,12,0,33.24154027718932
44,20,0,48.33218389437829
19,5,0,19.6468827043885
8,-28,0,29.120439557122072
47,10,0,48.05205510693585
21,17,0,27.018512172212592
36,38,0,52.3450093132096
0,15,0,15.0
19,-22,0,29.068883707497267
7,-8,0,10.63014581273465
24,48,0,53.665631459994955
18,28,0,33.28663395418648
44,21,0,48.75448697299562
17,-5,0,17.72004514666935
26,-40,0,47.70744176750625
44,4,0,44.181444068749045
3,-12,0,12.36931687685298
43,-32,0,53.600373133029585
9,-35,0,36.138621999185304
6,14,0,15.231546211727817
0,-7,0,7.0
32,-5,0,32.38826948140329
11,26,0,28.231188426986208
27,-3,0,27.16615541441225
44,-49,0,65.85590330410783
0,31,0,31.0
47,32,0,56.859475903318
9,-43,0,43.93176527297759
36,42,0,55.31726674375732
38,-8,0,38.8329756778952
40,-42,0,58.0
21,27,0,34.20526275297414
15,31,0,34.438350715445125
36,-17,0,39.81205847478876
21,13,0,24.698178070456937
14,-40,0,42.37924020083418
40,-21,0,45.17742799230607
1,-49,0,49.01020301937138
31,19,0,36.359317925395686
0,20,0,20.0
24,18,0,30.0
20,14,0,24.413111231467404
25,44,0,50.60632371551998
17,-36,0,39.81205847478876
40,18,0,43.86342439892262
13,0,0,13.0
43,22,0,48.30113870293329
21,23,0,31.144823004794873
37,-16,0,40.311288741492746
49,-17,0,51.86520991955976
37,15,0,39.92492955535426
13,-47,0,48.76474136094644
17,-31,0,35.35533905932738
32,-49,0,58.52349955359813
39,-25,0,46.32493928760188
29,-28,0,40.311288741492746
10,18,0,20.591260281974
34,17,0,38.01315561749642
25,-20,0,32.01562118716424
3,41,0,41.10960958218893
39,16,0,42.15447781671598
44,11,0,45.35416188179427
36,1,0,36.013886210738214
18,36,0,40.24922359499622
7,-41,0,41.593268686170845
27,-42,0,49.92995093127971
37,-24,0,44.10215414239989
6,-50,0,50.35871324805669
18,-38,0,42.04759208325728
32,17,0,36.235341863986875
19,19,0,26.870057685088806
19,-40,0,44.28317965096906
16,-12,0,20.0
10,-19,0,21.470910553583888
34,14,0,36.76955262170047
20,-50,0,53.85164807134504
12,-13,0,17.69180601295413
40,46,0,60.959002616512684
1,-2,0,2.23606797749979
43,-21,0,47.853944456021594
2,-22,0,22.090722034374522
35,32,0,47.4236228055175
2,-28,0,28.071337695236398
24,37,0,44.10215414239989
0,39,0,39.0
16,1,0,16.0312195418814
27,-45,0,52.478567053607705
15,-13,0,19.849433241279208
39,-28,0,48.010415536631214
31,22,0,38.01315561749642
49,32,0,58.52349955359813
39,35,0,52.40229002629561
47,-16,0,49.64876634922564
37,40,0,54.48853090330111
33,-43,0,54.20332093147061
35,-27,0,44.204072210600685
0,-4,0,4.0
14,-28,0,31.304951684997057
38,-47,0,60.440052945046304
45,26,0,51.97114584074513
16,20,0,25.612496949731394
10,-41,0,42.20189569201838
21,-28,0,35.0
41,40,0,57.28001396647874
5,-21,0,21.587033144922902
27,0,0,27.0
16,-7,0,17.46424919657298
43,29,0,51.86520991955976
19,28,0,33.83784863137726
9,16,0,18.35755975068582
45,-10,0,46.09772228646444
13,-39,0,41.10960958218893
7,16,0,17.46424919657298
37,-26,0,45.221676218380054
44,-31,0,53.823786563191554
23,-36,0,42.720018726587654
25,22,0,33.301651610693426
33,-33,0,46.66904755831214
34,-39,0,51.73973328110612
14,12,0,18.439088914585774
15,7,0,16.55294535724685
1,-44,0,44.01136216933077
18,-49,0,52.20153254455275
32,14,0,34.92849839314596
48,-4,0,48.16637831516918
15,-9,0,17.4928556845359
20,-26,0,32.802438933713454
9,16,0,18.35755975068582
33,-41,0,52.630789467763066
1,32,0,32.01562118716424
48,44,0,65.11528238439882
48,-1,0,48.010415536631214
5,-49,0,49.25444142409901
40,36,0,53.81449618829484
30,15,0,33.54101966249684
8,-37,0,37.8549864614954
21,-19,0,28.319604517012593
42,-47,0,63.0317380372777
45,-41,0,60.876925020897694
20,-4,0,20.396078054371138
18,-1,0,18.027756377319946
26,14,0,29.5296461204668
38,21,0,43.41658669218482
42,-25,0,48.877397639399746
19,-26,0,32.202484376209235
8,-16,0,17.88854381999832
19,-26,0,32.202484376209235
25,-20,0,32.01562118716424
30,-42,0,51.61395160225576
12,43,0,44.64302857109943
17,-4,0,17.46424919657298
46,-31,0,55.47071299343465
48,-2,0,48.041648597857254
21,-24,0,31.89043743820395
15,-14,0,20.518284528683193
2,-34,0,34.058772731852805
36,-4,0,36.22154055254967
48,-24,0,53.665631459994955
40,19,0,44.28317965096906
34,19,0,38.948684188300895
45,4,0,45.17742799230607
24,13,0,27.294688127912362
13,36,0,38.27531841800928
32,-16,0,35.77708763999664
10,-21,0,23.259406699226016
5,3,0,5.830951894845301
14,20,0,24.413111231467404
2,-22,0,22.090722034374522
48,-47,0,67.17886572427373
45,-29,0,53.53503525729669
37,31,0,48.27007354458868
11,26,0,28.231188426986208
24,-14,0,27.784887978899608
40,15,0,42.720018726587654
11,-47,0,48.27007354458868
31,8,0,32.01562118716424
39,-20,0,43.829214001622255
3,8,0,8.54400374531753
32,16,0,35.77708763999664
43,39,0,58.05170109479997
22,-19,0,29.068883707497267
12,-21,0,24.186773244895647
4,11,0,11.704699910719626
19,-16,0,24.839484696748443
36,49,0,60.802960454241045
29,22,0,36.40054944640259
31,-22,0,38.01315561749642
15,46,0,48.38388161361178
43,13,0,44.9221548904324
27,30,0,40.36087214122113
16,26,0,30.528675044947494
36,-47,0,59.20304046246274
10,-37,0,38.3275357934736
41,-43,0,59.413803110051795
34,3,0,34.132096331752024
48,4,0,48.16637831516918
22,34,0,40.496913462633174
45,36,0,57.62811813689564
36,-36,0,50.91168824543142
11,-3,0,11.40175425099138
49,-11,0,50.21951811795888
26,45,0,51.97114584074513
45,-40,0,60.207972893961475
31,49,0,57.982756057296896
4,-27,0,27.294688127912362
11,18,0,21.095023109728988
43,44,0,61.5223536610881
10,-6,0,11.661903789690601
28,-25,0,37.53664875824692
39,12,0,40.80441152620633
34,-43,0,54.817880294662984
14,27,0,30.4138126514911
34,-6,0,34.52535300326414
45,13,0,46.84015371452148
24,-37,0,44.10215414239989
25,18,0,30.805843601498726
9,49,0,49.8196748283246
7,41,0,41.593268686170845
6,48,0,48.373546489791295
23,1,0,23.021728866442675
14,12,0,18.439088914585774
22,32,0,38.8329756778952
11,-23,0,25.495097567963924
14,24,0,27.784887978899608
17,-26,0,31.064449134018133
19,-6,0,19.924858845171276
27,-47,0,54.20332093147061
18,7,0,19.313207915827967
5,-18,0,18.681541692269406
3,36,0,36.124783736376884
39,7,0,39.6232255123179
23,46,0,51.42956348249516
46,-16,0,48.703182647543684
33,41,0,52.630789467763066
32,49,0,58.52349955359813
30,1,0,30.01666203960727
15,35,0,38.07886552931954
12,19,0,22.47220505424423
2,-37,0,37.05401462729781
17,-8,0,18.788294228055936
8,5,0,9.433981132056603
26,5,0,26.476404589747453
31,48,0,57.14017850864661
23,-13,0,26.419689627245813
21,-38,0,43.41658669218482
28,-4,0,28.284271247461902
28,39,0,48.010415536631214
13,27,0,29.966648127543394
46,-47,0,65.76473218982953
10,-50,0,50.99019513592785
32,-2,0,32.0624390837628
47,-29,0,55.226805085936306
7,-7,0,9.899494936611665
10,-29,0,30.675723300355934
10,-12,0,15.620499351813308
14,20,0,24.413111231467404
1,11,0,11.045361017187261
10,14,0,17.204650534085253
24,23,0,33.24154027718932
13,-46,0,47.80167361086848
13,12,0,17.69180601295413
38,-15,0,40.85339643163099
35,38,0,51.66236541235796
4,26,0,26.30589287593181
19,14,0,23.600847442411894
16,30,0,34.0
45,-20,0,49.24428900898052
18,-29,0,34.132096331752024
38,-44,0,58.137767414994535
28,18,0,33.28663395418648
7,-21,0,22.135943621178654
46,-46,0,65.05382386916237
34,-1,0,34.0147027033899
34,28,0,44.04543109109048
2,-36,0,36.05551275463989
26,-16,0,30.528675044947494
22,43,0,48.30113870293329
18,-21,0,27.65863337187866
16,-37,0,40.311288741492746
34,-43,0,54.817880294662984
46,-36,0,58.412327466040935
30,-17,0,34.48187929913333
48,-27,0,55.072679252057455
32,5,0,32.38826948140329
26,-34,0,42.80186911806539
11,11,0,15.556349186104045
17,-5,0,17.72004514666935
41,-44,0,60.14149981501958
26,46,0,52.839379254491625
17,11,0,20.248456731316587
5,-50,0,50.24937810560445
39,22,0,44.77722635447622
43,8,0,43.73785545725808
46,-48,0,66.48308055437865
37,-27,0,45.803929962395145
6,-17,0,18.027756377319946
23,23,0,32.526911934581186
38,-2,0,38.05259518088089
1,0,0,1.0
17,15,0,22.67156809750927
19,32,0,37.21558813185679
36,-31,0,47.50789408087881
32,-48,0,57.688820407423826
17,31,0,35.35533905932738
26,28,0,38.2099463490856
35,-14,0,37.69615364994153
0,-21,0,21.0
49,14,0,50.96076922496363
26,-28,0,38.2099463490856
13,7,0,14.7648230602334
2,-11,0,11.180339887498949
44,31,0,53.823786563191554
27,-35,0,44.204072210600685
33,9,0,34.20526275297414
38,-44,0,58.137767414994535
5,-2,0,5.385164807134504
25,-40,0,47.16990566028302
22,49,0,53.71219600798314
31,15,0,34.438350715445125
1,-43,0,43.01162633521314
19,20,0,27.586228448267445
41,14,0,43.32435804486894
21,-12,0,24.186773244895647
35,-36,0,50.20956084253277
20,0,0,20.0
35,-35,0,49.49747468305833
32,43,0,53.600373133029585
23,-43,0,48.76474136094644
25,27,0,36.796738985948195
35,9,0,36.138621999185304
33,-11,0,34.785054261852174
34,-45,0,56.4003546088143
10,-36,0,37.36308338453881
3,-1,0,3.1622776601683795
22,-5,0,22.561028345356956
1,-25,0,25.019992006393608
4,-4,0,5.656854249492381
25,24,0,34.655446902326915
35,-36,0,50.20956084253277
16,-24,0,28.844410203711913
8,-8,0,11.313708498984761
14,47,0,49.040799340956916
24,14,0,27.784887978899608
16,12,0,20.0
44,-36,0,56.85068161420758
28,-14,0,31.304951684997057
21,-12,0,24.186773244895647
35,-21,0,40.8166632639171
38,13,0,40.162171256046406
44,-4,0,44.181444068749045
16,-44,0,46.8187996428785
33,-7,0,33.734255586866
28,12,0,30.463092423455635
16,4,0,16.492422502470642
4,-27,0,27.294688127912362
21,-17,0,27.018512172212592
28,44,0,52.15361924162119
43,-47,0,63.702433234531945
29,29,0,41.012193308819754
41,-39,0,56.586217403180434
39,38,0,54.45181356024793
44,7,0,44.553338819890925
18,-12,0,21.633307652783937
25,-14,0,28.653097563788805
2,-24,0,24.08318915758459
4,37,0,37.21558813185679
4,44,0,44.181444068749045
43,11,0,44.384682042344295
10,14,0,17.204650534085253
5,46,0,46.2709412050371
37,-16,0,40.311288741492746
40,-9,0,41.0
23,2,0,23.08679276123039
38,15,0,40.85339643163099
31,-12,0,33.24154027718932
1,-16,0,16.0312195418814
24,0,0,24.0
40,6,0,40.44749683231337
36,-23,0,42.720018726587654
33,2,0,33.06055050963308
30,45,0,54.08326913195984
11,21,0,23.706539182259394
20,-48,0,52.0
28,-47,0,54.70831746635972
33,-18,0,37.589892258425
28,-6,0,28.635642126552707
28,-3,0,28.160255680657446
32,-27,0,41.86884283091664
13,35,0,37.33630940518894
24,-34,0,41.617304093369626
19,23,0,29.832867780352597
14,24,0,27.784887978899608
8,37,0,37.8549864614954
49,40,0,63.25345840347388
47,-16,0,49.64876634922564
36,-28,0,45.60701700396552
10,-41,0,42.20189569201838
37,-18,0,41.14608122288197
21,24,0,31.89043743820395
5,-31,0,31.400636936215164
47,-29,0,55.226805085936306
1,16,0,16.0312195418814
4,-11,0,11.704699910719626
42,-49,0,64.53681120105021
32,28,0,42.5205832509386
40,0,0,40.0
13,6,0,14.317821063276353
16,-8,0,17.88854381999832
44,-23,0,49.64876634922564
32,1,0,32.01562118716424
21,-18,0,27.65863337187866
18,-27,0,32.449961479175904
1,-34,0,34.0147027033899
20,3,0,20.223748416156685
4,-9,0,9.848857801796104
31,-49,0,57.982756057296896
43,-16,0,45.880278987817846
7,-4,0,8.06225774829855
7,4,0,8.06225774829855
17,32,0,36.235341863986875
3,22,0,22.20360331117452
26,-25,0,36.069377593742864
37,35,0,50.93132631298737
29,-12,0,31.38470965295043
28,-28,0,39.59797974644666
23,7,0,24.041630560342615
38,-23,0,44.41846462902562
21,-22,0,30.4138126514911
10,-37,0,38.3275357934736
17,13,0,21.400934559032695
42,3,0,42.1070065428546
40,-30,0,50.0
4,38,0,38.2099463490856
42,-41,0,58.69412236331676
41,23,0,47.01063709417264
17,-27,0,31.906112267087632
14,45,0,47.12748667179272
46,7,0,46.52956049652737
20,44,0,48.33218389437829
19,-11,0,21.95449840010015
34,-4,0,34.23448553724738
22,-6,0,22.80350850198276
47,-2,0,47.042533945356304
45,49,0,66.52818951391959
17,-28,0,32.7566787083184
1,-2,0,2.23606797749979
17,-44,0,47.16990566028302
27,13,0,29.966648127543394
37,35,0,50.93132631298737
36,-1,0,36.013886210738214
19,-45,0,48.84669896727925
11,43,0,44.384682042344295
16,-35,0,38.48376280978771
35,-26,0,43.60045871318328
9,-11,0,14.212670403551895
38,-20,0,42.941821107167776
25,23,0,33.97057550292606
47,26,0,53.71219600798314
3,-11,0,11.40175425099138
15,5,0,15.811388300841896
1,-8,0,8.06225774829855
45,16,0,47.75981574503821
15,-26,0,30.01666203960727
16,-4,0,16.492422502470642
4,-1,0,4.123105625617661
47,-28,0,54.70831746635972
40,37,0,54.48853090330111
0,31,0,31.0
8,-48,0,48.662100242385755
24,-27,0,36.124783736376884
37,45,0,58.25804665451803
1,-28,0,28.0178514522438
12,-15,0,19.209372712298546
40,11,0,41.48493702538308
7,0,0,7.0
9,-38,0,39.05124837953327
48,-24,0,53.665631459994955
18,35,0,39.35733730830886
28,19,0,33.83784863137726
44,-6,0,44.40720662234904
7,-18,0,19.313207915827967
2,-6,0,6.324555320336759
16,6,0,17.08800749063506
14,31,0,34.0147027033899
35,17,0,38.91015291668744
19,-39,0,43.382023926967726
41,-18,0,44.77722635447622
20,-8,0,21.540659228538015
43,-42,0,60.108235708594876
35,-42,0,54.67174773134658
19,27,0,33.015148038438355
9,-35,0,36.138621999185304
21,-33,0,39.11521443121589
13,20,0,23.853720883753127
17,3,0,17.26267650163207
29,12,0,31.38470965295043
37,22,0,43.04648650006177
37,-13,0,39.21734310225516
39,42,0,57.3149195236284
6,-41,0,41.43669871020132
18,8,0,19.697715603592208
27,29,0,39.6232255123179
12,-16,0,20.0
2,0,0,2.0
15,-33,0,36.24913792078372
40,23,0,46.14108798023731
37,22,0,43.04648650006177
3,17,0,17.26267650163207
44,-6,0,44.40720662234904
23,-3,0,23.194827009486403
45,-24,0,51.0
41,31,0,51.40038910358559
11,-10,0,14.866068747318506
39,-49,0,62.625873247404705
40,32,0,51.22499389946279
34,4,0,34.23448553724738
13,37,0,39.21734310225516
24,29,0,37.64306044943742
44,-8,0,44.721359549995796
37,-25,0,44.654227123532216
35,-27,0,44.204072210600685
38,2,0,38.05259518088089
44,9,0,44.91102314577124
35,40,0,53.150729063673246
29,21,0,35.805027579936315
2,11,0,11.180339887498949
3,-10,0,10.44030650891055
4,-11,0,11.704699910719626
33,37,0,49.57822102496216
18,26,0,31.622776601683793
24,-41,0,47.50789408087881
15,-36,0,39.0
37,16,0,40.311288741492746
12,-25,0,27.730849247724095
33,22,0,39.66106403010388
48,11,0,49.24428900898052
43,30,0,52.43090691567332
7,-40,0,40.607881008493905
32,27,0,41.86884283091664
33,-16,0,36.6742416417845
44,-49,0,65.85590330410783
40,-42,0,58.0
30,13,0,32.69556544854363
10,41,0,42.20189569201838
25,4,0,25.317977802344327
42,-4,0,42.190046219457976
7,-20,0,21.18962010041709
7,22,0,23.08679276123039
11,1,0,11.045361017187261
44,41,0,60.14149981501958
11,-8,0,13.601470508735444
19,-23,0,29.832867780352597
36,34,0,49.51767361255979
36,-32,0,48.16637831516918
45,-45,0,63.63961030678928
16,19,0,24.839484696748443
29,22,0,36.40054944640259
48,-11,0,49.24428900898052
29,-23,0,37.013511046643494
32,21,0,38.27531841800928
30,11,0,31.953090617340916
11,-17,0,20.248456731316587
14,46,0,48.08326112068523
11,7,0,13.038404810405298
32,32,0,45.254833995939045
26,23,0,34.713109915419565
45,-35,0,57.0087712549569
12,4,0,12.649110640673518
16,12,0,20.0
27,26,0,37.48332962798263
34,-28,0,44.04543109109048
20,20,0,28.284271247461902
2,3,0,3.605551275463989
2,-30,0,30.066592756745816
48,36,0,60.0
9,-50,0,50.80354318352215
12,47,0,48.507731342539614
23,-5,0,23.53720459187964
26,-31,0,40.45985664828782
22,-8,0,23.40939982143925
43,-40,0,58.728187440104094
48,-47,0,67.17886572427373
37,16,0,40.311288741492746
4,-14,0,14.560219778561036
19,-26,0,32.202484376209235
26,-40,0,47.70744176750625
18,-3,0,18.24828759089466
48,-15,0,50.28916384272063
36,-41,0,54.56189146281496
27,-17,0,31.906112267087632
39,-13,0,41.10960958218893
0,-16,0,16.0
11,-15,0,18.601075237738275
3,-20,0,20.223748416156685
3,-19,0,19.235384061671343
49,49,0,69.29646455628166
19,-22,0,29.068883707497267
8,0,0,8.0
42,-21,0,46.95742752749558
10,-18,0,20.591260281974
2,-8,0,8.246211251235321
15,39,0,41.78516483155236
49,43,0,65.19202405202648
43,30,0,52.43090691567332
12,47,0,48.507731342539614
38,19,0,42.485291572496
2,39,0,39.05124837953327
21,29,0,35.805027579936315
34,9,0,35.17101079013795
27,-50,0,56.824290580701486
35,13,0,37.33630940518894
3,14,0,14.317821063276353
41,-20,0,45.617978911828175
11,49,0,50.21951811795888
31,17,0,35.35533905932738
35,-13,0,37.33630940518894
33,43,0,54.20332093147061
45,15,0,47.43416490252569
42,-38,0,56.639209034025185
12,14,0,18.439088914585774
44,-6,0,44.40720662234904
0,8,0,8.0
9,-23,0,24.698178070456937
2,-37,0,37.05401462729781
24,7,0,25.0
48,-46,0,66.48308055437865
21,24,0,31.89043743820395
38,25,0,45.48626166217664
3,6,0,6.708203932499369
34,-14,0,36.76955262170047
35,5,0,35.35533905932738
15,-36,0,39.0
5,-9,0,10.295630140987
27,11,0,29.154759474226502
22,23,0,31.827660925679098
46,-50,0,67.94115100585212
16,38,0,41.23105625617661
1,9,0,9.055385138137417
36,46,0,58.412327466040935
27,21,0,34.20526275297414
14,42,0,44.27188724235731
23,36,0,42.720018726587654
30,-31,0,43.139309220245984
13,-21,0,24.698178070456937
22,-46,0,50.99019513592785
42,-20,0,46.51881339845203
39,5,0,39.319206502675
37,-2,0,37.05401462729781
1,-17,0,17.029386365926403
17,23,0,28.600699292150182
35,4,0,35.22782990761707
36,16,0,39.395431207184416
37,-50,0,62.20128616033595
15,37,0,39.92492955535426
42,28,0,50.47771785649585
35,-4,0,35.22782990761707
12,21,0,24.186773244895647
30,-32,0,43.86342439892262
32,-31,0,44.553338819890925
16,-10,0,18.867962264113206
49,-50,0,70.00714249274856
37,-12,0,38.897300677553446
26,-5,0,26.476404589747453
43,41,0,59.413803110051795
43,-28,0,51.31276644267
45,-17,0,48.104053883222775
5,-48,0,48.25971404805462
7,21,0,22.135943621178654
15,-48,0,50.28916384272063
15,-25,0,29.154759474226502
30,19,0,35.510561809129406
34,5,0,34.36568055487916
46,-10,0,47.07440918375928
12,32,0,34.17601498127012
34,-36,0,49.51767361255979
25,-32,0,40.607881008493905
30,46,0,54.91812087098393
29,-11,0,31.016124838541646
2,-2,0,2.8284271247461903
3,17,0,17.26267650163207
32,-35,0,47.4236228055175
29,-7,0,29.832867780352597
5,27,0,27.459060435491963
42,30,0,51.61395160225576
0,32,0,32.0
29,-46,0,54.378304497290095
29,-34,0,44.68780594300866
14,-6,0,15.231546211727817
49,-17,0,51.86520991955976
12,-50,0,51.419840528729765
8,6,0,10.0
42,26,0,49.39635614091387
43,-4,0,43.18564576337837
26,30,0,39.698866482558415
8,37,0,37.8549864614954
16,22,0,27.202941017470888
43,20,0,47.4236228055175
13,-23,0,26.419689627245813
31,32,0,44.553338819890925
49,-18,0,52.20153254455275
5,5,0,7.0710678118654755
43,-25,0,49.73932046178355
26,9,0,27.51363298439521
0,-28,0,28.0
28,-42,0,50.47771785649585
14,-37,0,39.56008088970496
2,36,0,36.05551275463989
13,-42,0,43.965895873961216
21,37,0,42.5440947723653
2,-9,0,9.219544457292887
44,15,0,46.486557196677836
19,14,0,23.600847442411894
20,-7,0,21.18962010041709
19,-47,0,50.695167422546305
48,-44,0,65.11528238439882
15,-48,0,50.28916384272063
13,42,0,43.965895873961216
6,-24,0,24.73863375370596
14,-35,0,37.69615364994153
22,-48,0,52.80151512977634
33,-12,0,35.11409973215888
31,-34,0,46.010868281309364
3,26,0,26.1725046566048
28,48,0,55.569775957799216
37,-45,0,58.25804665451803
49,-50,0,70.00714249274856
44,19,0,47.92702786528704
3,-9,0,9.486832980505138
35,40,0,53.150729063673246
1,13,0,13.038404810405298
24,-38,0,44.94441010848846
39,-28,0,48.010415536631214
23,23,0,32.526911934581186
7,-49,0,49.49747468305833
39,-34,0,51.73973328110612
11,24,0,26.40075756488817
20,6,0,20.8806130178211
12,13,0,17.69180601295413
41,-43,0,59.413803110051795
19,-43,0,47.01063709417264
45,34,0,56.4003546088143
22,-45,0,50.08991914547278
24,22,0,32.55764119219941
4,30,0,30.265491900843113
8,-14,0,16.1245154965971
44,-28,0,52.15361924162119
49,43,0,65.19202405202648
29,-16,0,33.12099032335839
27,-10,0,28.792360097775937
0,31,0,31.0
32,18,0,36.71511950137164
0,2,0,2.0
49,10,0,50.00999900019995
5,21,0,21.587033144922902
23,-21,0,31.144823004794873
28,-7,0,28.861739379323623
10,-22,0,24.166091947189145
21,-17,0,27.018512172212592
20,-8,0,21.540659228538015
34,0,0,34.0
43,-6,0,43.41658669218482
27,30,0,40.36087214122113
22,20,0,29.732137494637012
25,23,0,33.97057550292606
11,-48,0,49.24428900898052
1,36,0,36.013886210738214
21,-4,0,21.37755832643195
43,6,0,43.41658669218482
47,-37,0,59.81638571495272
18,28,0,33.28663395418648
38,39,0,54.45181356024793
2,-18,0,18.110770276274835
5,-11,0,12.083045973594572
10,-48,0,49.03060268852505
11,0,0,11.0
20,17,0,26.248809496813376
6,2,0,6.324555320336759
9,-41,0,41.97618372363071
43,4,0,43.18564576337837
49,-22,0,53.71219600798314
32,-46,0,56.0357029044876
46,29,0,54.378304497290095
11,5,0,12.083045973594572
42,27,0,49.92995093127971
39,-13,0,41.10960958218893
6,14,0,15.231546211727817
20,-44,0,48.33218389437829
36,13,0,38.27531841800928
36,-39,0,53.075418038862395
6,-47,0,47.38143096192854
39,45,0,59.54829972383762
25,-2,0,25.079872407968907
30,-36,0,46.861498055439924
12,31,0,33.24154027718932
35,-20,0,40.311288741492746
31,-20,0,36.89173349139343
28,44,0,52.15361924162119
40,13,0,42.05948168962618
10,-12,0,15.620499351813308
1,46,0,46.010868281309364
20,-36,0,41.182520563948
30,28,0,41.036569057366385
35,-25,0,43.01162633521314
22,-25,0,33.301651610693426
36,21,0,41.677331968349414
3,19,0,19.235384061671343
2,-27,0,27.073972741361768
26,8,0,27.202941017470888
4,-38,0,38.2099463490856
48,-16,0,50.59644256269407
26,-33,0,42.01190307520001
29,46,0,54.378304497290095
40,32,0,51.22499389946279
28,25,0,37.53664875824692
22,40,0,45.65084884205331
36,4,0,36.22154055254967
21,3,0,21.213203435596427
20,23,0,30.479501308256342
47,-15,0,49.33558553417604
30,2,0,30.066592756745816
16,-26,0,30.528675044947494
14,-4,0,14.560219778561036
42,0,0,42.0
46,23,0,51.42956348249516
18,17,0,24.758836806279895
24,-26,0,35.38361202590826
17,-36,0,39.81205847478876
17,-18,0,24.758836806279895
42,-21,0,46.95742752749558
27,-20,0,33.60059523282288
16,-11,0,19.4164878389476
18,-12,0,21.633307652783937
0,-23,0,23.0
6,-25,0,25.709920264364882
21,-36,0,41.677331968349414
3,-14,0,14.317821063276353
44,-41,0,60.14149981501958
45,19,0,48.84669896727925
28,-33,0,43.278170016764804
12,42,0,43.68065933568311
38,-38,0,53.74011537017761
34,44,0,55.60575509783138
37,-38,0,53.03772242470448
26,38,0,46.04345773288535
40,-41,0,57.28001396647874
8,-29,0,30.083217912982647
20,-47,0,51.07837115648854
27,44,0,51.62363799656123
47,-22,0,51.894122981316485
42,-33,0,53.41348144429457
48,-13,0,49.72926703662542
9,21,0,22.847319317591726
28,2,0,28.071337695236398
38,7,0,38.63935817272331
0,-2,0,2.0
34,13,0,36.40054944640259
2,-10,0,10.198039027185569
5,-22,0,22.561028345356956
45,-8,0,45.70557952810576
36,-16,0,39.395431207184416
2,-33,0,33.06055050963308
9,-18,0,20.12461179749811
19,-16,0,24.839484696748443
23,3,0,23.194827009486403
21,46,0,50.566787519082126
42,-32,0,52.80151512977634
43,37,0,56.72741841473134
20,-28,0,34.40930106817051
5,-16,0,16.76305461424021
20,38,0,42.941821107167776
