X,Y,Z,ERROR
39,-36,0,1.0
15,24,0,0.0001
40,38,0,1.0
19,-8,0,0.0001
0,-41,0,0.0001
6,33,0,0.0001
11,35,0,0.0001
19,-18,0,0.0001
19,-19,0,0.0001
44,-18,0,1.0
36,-20,0,0.0001
8,4,0,0.0001
7,-11,0,0.0001
4,33,0,0.0001
46,-33,0,1.0
9,31,0,0.0001
35,38,0,1.0
35,5,0,0.0001
32,-2,0,0.0001
6,6,0,0.0001
41,-42,0,1.0
43,46,0,1.0
43,-14,0,1.0
27,21,0,0.0001
32,-9,0,0.0001
20,-35,0,0.0001
40,-42,0,1.0
3,-37,0,0.0001
3,32,0,0.0001
49,13,0,1.0
26,7,0,0.0001
23,-32,0,0.0001
25,-50,0,1.0
28,-34,0,0.0001
46,-26,0,1.0
43,14,0,1.0
6,13,0,0.0001
36,-45,0,1.0
22,-9,0,0.0001
38,-32,0,1.0
23,-34,0,0.0001
40,23,0,1.0
31,44,0,1.0
9,49,0,1.0
6,-10,0,0.0001
8,47,0,1.0
19,-30,0,0.0001
43,-45,0,1.0
28,-2,0,0.0001
26,-34,0,0.0001
1,-47,0,1.0
10,20,0,0.0001
28,-45,0,1.0
30,9,0,0.0001
38,-41,0,1.0
8,-1,0,0.0001
28,33,0,0.0001
14,-39,0,0.0001
27,-20,0,0.0001
13,34,0,0.0001
15,45,0,1.0
26,-21,0,0.0001
14,19,0,0.0001
4,-19,0,0.0001
45,36,0,1.0
23,47,0,1.0
27,34,0,0.0001
37,43,0,1.0
13,-42,0,0.0001
32,26,0,0.0001
16,-34,0,0.0001
22,15,0,0.0001
33,-35,0,1.0
40,46,0,1.0
49,-19,0,1.0
38,32,0,1.0
25,-31,0,0.0001
33,43,0,1.0
15,-28,0,0.0001
8,-26,0,0.0001
9,-19,0,0.0001
26,-34,0,0.0001
36,22,0,0.0001
30,-39,0,1.0
7,-14,0,0.0001
45,-22,0,1.0
32,29,0,0.0001
23,2,0,0.0001
18,47,0,1.0
46,-37,0,1.0
38,40,0,1.0
18,39,0,0.0001
49,-7,0,1.0
42,-18,0,1.0
24,3,0,0.0001
15,-4,0,0.0001
7,-30,0,0.0001
7,-39,0,0.0001
13,24,0,0.0001
2,0,0,0.0001
16,-43,0,1.0
18,-4,0,0.0001
14,-19,0,0.0001
17,-24,0,0.0001
6,22,0,0.0001
25,33,0,0.0001
36,-5,0,0.0001
42,25,0,1.0
11,-44,0,1.0
45,-47,0,1.0
21,-19,0,0.0001
48,-8,0,1.0
14,-49,0,1.0
5,2,0,0.0001
46,34,0,1.0
42,27,0,1.0
44,40,0,1.0
10,-21,0,0.0001
41,-22,0,1.0
2,-46,0,1.0
20,40,0,0.0001
8,-47,0,1.0
29,14,0,0.0001
18,-21,0,0.0001
30,-30,0,0.0001
46,28,0,1.0
33,-39,0,1.0
9,30,0,0.0001
32,13,0,0.0001
4,17,0,0.0001
10,1,0,0.0001
0,-23,0,0.0001
17,-20,0,0.0001
27,-23,0,0.0001
46,-6,0,1.0
42,40,0,1.0
31,-46,0,1.0
17,-43,0,1.0
22,11,0,0.0001
19,34,0,0.0001
48,-3,0,1.0
35,-25,0,0.0001
1,7,0,0.0001
16,-12,0,0.0001
17,35,0,0.0001
33,-24,0,0.0001
2,-14,0,0.0001
33,6,0,0.0001
22,6,0,0.0001
16,7,0,0.0001
1,-37,0,0.0001
27,46,0,1.0
41,-43,0,1.0
44,25,0,1.0
2,-44,0,0.0001
35,-16,0,0.0001
45,-35,0,1.0
38,14,0,0.0001
18,-36,0,0.0001
32,28,0,0.0001
11,-38,0,0.0001
7,-23,0,0.0001
33,45,0,1.0
43,-12,0,0.0001
4,-2,0,0.0001
33,-33,0,1.0
13,-3,0,0.0001
34,6,0,0.0001
38,-48,0,1.0
38,42,0,1.0
27,0,0,0.0001
2,-11,0,0.0001
42,36,0,1.0
3,-23,0,0.0001
6,-24,0,0.0001
14,-36,0,0.0001
25,7,0,0.0001
23,-5,0,0.0001
43,-19,0,1.0
22,23,0,0.0001
39,-19,0,0.0001
24,-31,0,0.0001
42,30,0,1.0
27,-21,0,0.0001
27,1,0,0.0001
32,-13,0,0.0001
5,2,0,0.0001
18,-40,0,0.0001
37,5,0,0.0001
18,-26,0,0.0001
9,0,0,0.0001
49,42,0,1.0
18,16,0,0.0001
8,32,0,0.0001
43,0,0,0.0001
39,28,0,1.0
26,5,0,0.0001
33,39,0,1.0
1,-49,0,1.0
35,-42,0,1.0
31,24,0,0.0001
34,-19,0,0.0001
4,-35,0,0.0001
4,47,0,1.0
45,36,0,1.0
25,24,0,0.0001
12,-12,0,0.0001
9,19,0,0.0001
4,-2,0,0.0001
31,43,0,1.0
37,-6,0,0.0001
15,-46,0,1.0
35,-5,0,0.0001
24,8,0,0.0001
4,47,0,1.0
5,0,0,0.0001
3,10,0,0.0001
31,-19,0,0.0001
17,-22,0,0.0001
23,33,0,0.0001
29,-33,0,0.0001
17,49,0,1.0
33,-3,0,0.0001
18,-12,0,0.0001
18,-8,0,0.0001
8,-32,0,0.0001
36,29,0,1.0
5,39,0,0.0001
34,-12,0,0.0001
49,1,0,1.0
22,-22,0,0.0001
35,-15,0,0.0001
36,-20,0,0.0001
37,34,0,1.0
42,36,0,1.0
33,-42,0,1.0
47,-29,0,1.0
0,10,0,0.0001
34,6,0,0.0001
18,46,0,1.0
1,11,0,0.0001
17,-31,0,0.0001
10,-12,0,0.0001
11,20,0,0.0001
35,27,0,0.0001
28,47,0,1.0
14,19,0,0.0001
16,32,0,0.0001
19,-9,0,0.0001
38,45,0,1.0
31,-44,0,1.0
24,-10,0,0.0001
4,7,0,0.0001
16,-9,0,0.0001
47,-48,0,1.0
37,-49,0,1.0
14,-13,0,0.0001
16,16,0,0.0001
18,-23,0,0.0001
29,-33,0,0.0001
21,-31,0,0.0001
16,-19,0,0.0001
1,22,0,0.0001
31,-36,0,1.0
2,-19,0,0.0001
34,14,0,0.0001
29,-42,0,1.0
6,-15,0,0.0001
21,-48,0,1.0
16,-22,0,0.0001
28,-14,0,0.0001
15,-25,0,0.0001
3,29,0,0.0001
31,0,0,0.0001
38,-31,0,1.0
35,24,0,0.0001
32,-23,0,0.0001
12,-19,0,0.0001
32,11,0,0.0001
16,21,0,0.0001
29,47,0,1.0
15,32,0,0.0001
26,40,0,1.0
37,12,0,0.0001
38,-29,0,1.0
15,38,0,0.0001
12,-33,0,0.0001
24,29,0,0.0001
13,-11,0,0.0001
5,9,0,0.0001
4,-16,0,0.0001
49,-44,0,1.0
18,-49,0,1.0
32,-6,0,0.0001
29,36,0,1.0
25,-38,0,1.0
18,6,0,0.0001
38,43,0,1.0
11,5,0,0.0001
11,28,0,0.0001
38,6,0,0.0001
37,14,0,0.0001
45,44,0,1.0
11,45,0,1.0
9,-25,0,0.0001
7,-22,0,0.0001
49,36,0,1.0
38,46,0,1.0
47,-18,0,1.0
16,49,0,1.0
24,-34,0,0.0001
2,-48,0,1.0
22,5,0,0.0001
13,-50,0,1.0
40,-30,0,1.0
3,13,0,0.0001
37,38,0,1.0
17,-28,0,0.0001
3,3,0,0.0001
9,12,0,0.0001
4,-20,0,0.0001
44,1,0,0.0001
42,37,0,1.0
35,-1,0,0.0001
16,15,0,0.0001
49,16,0,1.0
10,-44,0,1.0
16,1,0,0.0001
32,8,0,0.0001
34,-28,0,0.0001
6,19,0,0.0001
45,0,0,1.0
3,16,0,0.0001
1,19,0,0.0001
44,20,0,1.0
48,31,0,1.0
21,-15,0,0.0001
9,-13,0,0.0001
42,-26,0,1.0
7,19,0,0.0001
8,-8,0,0.0001
2,-43,0,0.0001
14,-13,0,0.0001
44,41,0,1.0
23,-43,0,1.0
28,17,0,0.0001
45,21,0,1.0
39,-23,0,1.0
8,-32,0,0.0001
18,-7,0,0.0001
11,-20,0,0.0001
11,-8,0,0.0001
9,4,0,0.0001
40,-21,0,1.0
47,-41,0,1.0
6,-10,0,0.0001
26,27,0,0.0001
35,-38,0,1.0
29,-22,0,0.0001
22,-9,0,0.0001
40,-30,0,1.0
18,45,0,1.0
34,42,0,1.0
40,-19,0,0.0001
27,-16,0,0.0001
10,5,0,0.0001
7,-20,0,0.0001
15,-23,0,0.0001
48,47,0,1.0
45,-15,0,1.0
0,7,0,0.0001
19,18,0,0.0001
37,48,0,1.0
3,-15,0,0.0001
39,10,0,0.0001
25,-13,0,0.0001
49,-4,0,1.0
26,-31,0,0.0001
11,-26,0,0.0001
26,-3,0,0.0001
47,-6,0,1.0
37,29,0,1.0
18,5,0,0.0001
28,-50,0,1.0
40,-21,0,1.0
45,-48,0,1.0
22,49,0,1.0
5,-15,0,0.0001
28,26,0,0.0001
47,-33,0,1.0
20,-19,0,0.0001
2,-50,0,1.0
37,12,0,0.0001
26,-16,0,0.0001
13,48,0,1.0
12,-14,0,0.0001
44,42,0,1.0
42,-24,0,1.0
19,-23,0,0.0001
7,-2,0,0.0001
5,-13,0,0.0001
14,23,0,0.0001
45,-47,0,1.0
9,-11,0,0.0001
30,42,0,1.0
31,-3,0,0.0001
28,-47,0,1.0
49,1,0,1.0
23,29,0,0.0001
30,21,0,0.0001
11,-13,0,0.0001
15,27,0,0.0001
16,-22,0,0.0001
9,-7,0,0.0001
23,46,0,1.0
40,15,0,0.0001
17,-18,0,0.0001
23,-44,0,1.0
13,-6,0,0.0001
49,-20,0,1.0
41,19,0,1.0
1,4,0,0.0001
39,1,0,0.0001
20,-1,0,0.0001
18,6,0,0.0001
3,-22,0,0.0001
11,-25,0,0.0001
24,18,0,0.0001
6,-6,0,0.0001
27,-6,0,0.0001
14,16,0,0.0001
1,-47,0,1.0
45,-21,0,1.0
44,5,0,0.0001
6,-10,0,0.0001
46,-50,0,1.0
6,-15,0,0.0001
46,-44,0,1.0
25,10,0,0.0001
40,-4,0,0.0001
5,26,0,0.0001
8,-48,0,1.0
3,10,0,0.0001
33,-28,0,0.0001
4,-26,0,0.0001
25,-32,0,0.0001
4,26,0,0.0001
49,-11,0,1.0
20,35,0,0.0001
16,12,0,0.0001
32,-49,0,1.0
8,6,0,0.0001
40,-19,0,0.0001
47,29,0,1.0
23,-4,0,0.0001
12,-3,0,0.0001
32,36,0,1.0
10,37,0,0.0001
7,-27,0,0.0001
9,-38,0,0.0001
38,-24,0,0.0001
30,11,0,0.0001
18,-16,0,0.0001
12,-4,0,0.0001
21,4,0,0.0001
25,7,0,0.0001
41,-32,0,1.0
4,-16,0,0.0001
12,27,0,0.0001
32,43,0,1.0
5,-2,0,0.0001
9,16,0,0.0001
45,10,0,1.0
21,12,0,0.0001
36,-24,0,0.0001
12,31,0,0.0001
7,15,0,0.0001
15,21,0,0.0001
11,31,0,0.0001
5,-17,0,0.0001
29,42,0,1.0
37,-9,0,0.0001
45,-34,0,1.0
35,45,0,1.0
32,17,0,0.0001
22,23,0,0.0001
4,6,0,0.0001
11,-23,0,0.0001
26,13,0,0.0001
6,-34,0,0.0001
37,-48,0,1.0
6,39,0,0.0001
36,-44,0,1.0
19,-30,0,0.0001
36,-13,0,0.0001
30,-44,0,1.0
45,-16,0,1.0
45,10,0,1.0
5,-29,0,0.0001
14,19,0,0.0001
40,-1,0,0.0001
45,-40,0,1.0
44,22,0,1.0
5,-46,0,1.0
2,44,0,0.0001
3,-26,0,0.0001
43,45,0,1.0
4,-21,0,0.0001
29,-3,0,0.0001
41,-26,0,1.0
43,19,0,1.0
17,39,0,0.0001
30,4,0,0.0001
18,-40,0,0.0001
37,-10,0,0.0001
19,-3,0,0.0001
14,-21,0,0.0001
22,34,0,0.0001
21,-20,0,0.0001
5,-19,0,0.0001
5,-39,0,0.0001
48,12,0,1.0
13,43,0,0.0001
31,39,0,1.0
38,-37,0,1.0
36,-48,0,1.0
0,14,0,0.0001
34,-47,0,1.0
30,11,0,0.0001
9,28,0,0.0001
8,-17,0,0.0001
40,-4,0,0.0001
44,14,0,1.0
16,-12,0,0.0001
29,13,0,0.0001
9,9,0,0.0001
42,46,0,1.0
39,-29,0,1.0
29,19,0,0.0001
29,-5,0,0.0001
16,-48,0,1.0
41,-16,0,0.0001
36,38,0,1.0
26,-27,0,0.0001
15,44,0,1.0
23,9,0,0.0001
12,-8,0,0.0001
12,-11,0,0.0001
13,-32,0,0.0001
17,-40,0,0.0001
22,-16,0,0.0001
9,39,0,0.0001
23,14,0,0.0001
9,-23,0,0.0001
20,-25,0,0.0001
29,-11,0,0.0001
1,-35,0,0.0001
18,-35,0,0.0001
25,-34,0,0.0001
19,-44,0,1.0
41,-46,0,1.0
11,-45,0,1.0
2,17,0,0.0001
20,-43,0,1.0
3,-36,0,0.0001
49,-38,0,1.0
18,27,0,0.0001
34,-45,0,1.0
48,8,0,1.0
30,42,0,1.0
44,25,0,1.0
5,26,0,0.0001
35,18,0,0.0001
15,43,0,1.0
43,24,0,1.0
4,-30,0,0.0001
15,-4,0,0.0001
9,34,0,0.0001
36,48,0,1.0
30,-27,0,0.0001
40,34,0,1.0
0,38,0,0.0001
9,46,0,1.0
17,28,0,0.0001
45,46,0,1.0
41,-22,0,1.0
34,14,0,0.0001
44,-48,0,1.0
26,-46,0,1.0
44,-3,0,0.0001
39,12,0,0.0001
47,-14,0,1.0
43,-7,0,0.0001
44,-18,0,1.0
30,-27,0,0.0001
8,2,0,0.0001
43,21,0,1.0
21,17,0,0.0001
31,-7,0,0.0001
3,14,0,0.0001
42,-46,0,1.0
49,-38,0,1.0
25,-14,0,0.0001
7,32,0,0.0001
11,15,0,0.0001
19,31,0,0.0001
47,-24,0,1.0
0,47,0,1.0
23,-22,0,0.0001
2,-14,0,0.0001
40,8,0,0.0001
25,-39,0,1.0
40,20,0,0.0001
43,-41,0,1.0
44,-45,0,1.0
43,17,0,1.0
6,40,0,0.0001
6,-39,0,0.0001
42,30,0,1.0
2,-10,0,0.0001
29,-30,0,0.0001
14,38,0,0.0001
24,4,0,0.0001
44,-3,0,0.0001
33,49,0,1.0
6,14,0,0.0001
40,27,0,1.0
26,-22,0,0.0001
24,39,0,1.0
37,22,0,0.0001
21,28,0,0.0001
3,9,0,0.0001
26,-29,0,0.0001
22,-23,0,0.0001
24,17,0,0.0001
25,-6,0,0.0001
27,33,0,0.0001
21,-38,0,0.0001
20,-27,0,0.0001
10,24,0,0.0001
26,-28,0,0.0001
8,-9,0,0.0001
26,-24,0,0.0001
4,-26,0,0.0001
9,39,0,0.0001
4,-14,0,0.0001
8,-43,0,0.0001
15,13,0,0.0001
3,37,0,0.0001
20,-46,0,1.0
14,13,0,0.0001
38,-47,0,1.0
20,-33,0,0.0001
13,-36,0,0.0001
33,15,0,0.0001
8,14,0,0.0001
32,44,0,1.0
49,-4,0,1.0
45,-37,0,1.0
45,32,0,1.0
29,23,0,0.0001
48,-37,0,1.0
16,26,0,0.0001
33,32,0,1.0
26,-38,0,1.0
3,25,0,0.0001
47,13,0,1.0
1,43,0,0.0001
47,-6,0,1.0
44,-11,0,1.0
40,11,0,0.0001
16,-22,0,0.0001
28,-27,0,0.0001
7,-33,0,0.0001
29,-41,0,1.0
27,-10,0,0.0001
29,25,0,0.0001
27,-35,0,0.0001
29,-21,0,0.0001
22,26,0,0.0001
10,0,0,0.0001
34,-41,0,1.0
40,5,0,0.0001
38,49,0,1.0
30,-13,0,0.0001
21,-36,0,0.0001
19,15,0,0.0001
49,-48,0,1.0
17,4,0,0.0001
29,15,0,0.0001
34,-21,0,0.0001
30,-22,0,0.0001
26,2,0,0.0001
19,39,0,0.0001
0,30,0,0.0001
41,12,0,0.0001
6,9,0,0.0001
2,7,0,0.0001
18,37,0,0.0001
24,45,0,1.0
41,-23,0,1.0
25,29,0,0.0001
41,24,0,1.0
15,41,0,0.0001
16,-18,0,0.0001
18,-43,0,1.0
19,-50,0,1.0
44,28,0,1.0
15,15,0,0.0001
40,-47,0,1.0
39,40,0,1.0
8,-2,0,0.0001
40,-48,0,1.0
21,-3,0,0.0001
12,-28,0,0.0001
18,37,0,0.0001
1,-20,0,0.0001
18,-6,0,0.0001
27,15,0,0.0001
15,33,0,0.0001
47,-5,0,1.0
43,-31,0,1.0
35,35,0,1.0
10,29,0,0.0001
5,41,0,0.0001
28,-18,0,0.0001
26,25,0,0.0001
35,42,0,1.0
22,49,0,1.0
23,-7,0,0.0001
21,-43,0,1.0
36,36,0,1.0
6,46,0,1.0
39,15,0,0.0001
43,-28,0,1.0
47,-16,0,1.0
12,2,0,0.0001
44,47,0,1.0
42,-13,0,0.0001
34,48,0,1.0
26,-33,0,0.0001
27,37,0,1.0
16,-28,0,0.0001
39,19,0,0.0001
14,25,0,0.0001
15,-13,0,0.0001
4,-47,0,1.0
34,-26,0,0.0001
20,-11,0,0.0001
16,-48,0,1.0
41,-22,0,1.0
37,0,0,0.0001
44,8,0,0.0001
42,-23,0,1.0
37,-41,0,1.0
27,46,0,1.0
23,10,0,0.0001
22,-45,0,1.0
46,1,0,1.0
20,-15,0,0.0001
5,45,0,1.0
20,-6,0,0.0001
0,13,0,0.0001
2,2,0,0.0001
37,36,0,1.0
2,6,0,0.0001
36,15,0,0.0001
15,-25,0,0.0001
38,47,0,1.0
46,-14,0,1.0
12,-4,0,0.0001
5,-29,0,0.0001
14,-46,0,1.0
18,-28,0,0.0001
32,8,0,0.0001
46,45,0,1.0
13,-40,0,0.0001
44,35,0,1.0
29,21,0,0.0001
43,46,0,1.0
46,47,0,1.0
32,-32,0,1.0
16,36,0,0.0001
4,-17,0,0.0001
16,5,0,0.0001
12,24,0,0.0001
30,-38,0,1.0
35,45,0,1.0
19,3,0,0.0001
3,-14,0,0.0001
4,-28,0,0.0001
43,-47,0,1.0
19,36,0,0.0001
23,25,0,0.0001
23,3,0,0.0001
41,3,0,0.0001
49,-37,0,1.0
8,-4,0,0.0001
7,-15,0,0.0001
41,-37,0,1.0
15,-16,0,0.0001
43,42,0,1.0
32,36,0,1.0
45,21,0,1.0
49,-37,0,1.0
9,-24,0,0.0001
40,48,0,1.0
21,-29,0,0.0001
11,-49,0,1.0
14,19,0,0.0001
3,0,0,0.0001
27,30,0,0.0001
0,21,0,0.0001
4,4,0,0.0001
23,27,0,0.0001
42,45,0,1.0
9,-8,0,0.0001
10,24,0,0.0001
18,-40,0,0.0001
16,29,0,0.0001
47,27,0,1.0
20,27,0,0.0001
42,-17,0,1.0
44,16,0,1.0
18,40,0,0.0001
26,-40,0,1.0
9,-49,0,1.0
44,39,0,1.0
41,49,0,1.0
35,43,0,1.0
17,1,0,0.0001
34,-6,0,0.0001
48,-27,0,1.0
39,-21,0,0.0001
4,-3,0,0.0001
10,-40,0,0.0001
14,48,0,1.0
12,5,0,0.0001
32,-18,0,0.0001
24,-34,0,0.0001
39,-41,0,1.0
11,-17,0,0.0001
34,14,0,0.0001
35,23,0,0.0001
15,10,0,0.0001
0,49,0,1.0
0,-50,0,1.0
2,-44,0,0.0001
20,-26,0,0.0001
5,-11,0,0.0001
4,3,0,0.0001
13,-25,0,0.0001
21,-38,0,0.0001
9,-31,0,0.0001
45,-21,0,1.0
37,-22,0,0.0001
17,42,0,1.0
12,15,0,0.0001
22,11,0,0.0001
7,-35,0,0.0001
15,-35,0,0.0001
30,-12,0,0.0001
37,-21,0,0.0001
42,-25,0,1.0
36,-3,0,0.0001
33,-14,0,0.0001
44,-45,0,1.0
28,-5,0,0.0001
24,-28,0,0.0001
28,43,0,1.0
5,28,0,0.0001
1,-27,0,0.0001
0,5,0,0.0001
35,27,0,0.0001
26,37,0,1.0
42,-27,0,1.0
44,-7,0,0.0001
49,30,0,1.0
40,33,0,1.0
13,-5,0,0.0001
2,-47,0,1.0
28,-29,0,0.0001
30,-9,0,0.0001
14,37,0,0.0001
23,-24,0,0.0001
11,-49,0,1.0
17,-22,0,0.0001
28,14,0,0.0001
41,-50,0,1.0
32,3,0,0.0001
41,10,0,0.0001
5,8,0,0.0001
42,9,0,0.0001
40,-12,0,0.0001
29,45,0,1.0
44,48,0,1.0
35,-6,0,0.0001
25,-23,0,0.0001
9,-3,0,0.0001
19,-30,0,0.0001
34,40,0,1.0
48,-27,0,1.0
15,27,0,0.0001
33,17,0,0.0001
48,-30,0,1.0
16,-25,0,0.0001
35,37,0,1.0
43,2,0,0.0001
20,39,0,0.0001
46,-21,0,1.0
44,1,0,0.0001
31,1,0,0.0001
13,19,0,0.0001
37,46,0,1.0
40,32,0,1.0
30,-41,0,1.0
5,49,0,1.0
5,45,0,1.0
46,-31,0,1.0
23,-50,0,1.0
17,-45,0,1.0
8,-21,0,0.0001
35,15,0,0.0001
33,36,0,1.0
2,-38,0,0.0001
34,-27,0,0.0001
4,1,0,0.0001
48,-29,0,1.0
19,-24,0,0.0001
6,46,0,1.0
27,-44,0,1.0
36,4,0,0.0001
21,-43,0,1.0
38,-36,0,1.0
30,-2,0,0.0001
35,24,0,0.0001
30,-24,0,0.0001
7,-5,0,0.0001
23,-32,0,0.0001
6,22,0,0.0001
7,-38,0,0.0001
6,-43,0,0.0001
4,9,0,0.0001
21,-35,0,0.0001
25,34,0,0.0001
3,-39,0,0.0001
5,-31,0,0.0001
34,45,0,1.0
22,12,0,0.0001
44,1,0,0.0001
17,-35,0,0.0001
8,-50,0,1.0
48,-47,0,1.0
18,-32,0,0.0001
7,14,0,0.0001
10,21,0,0.0001
35,-48,0,1.0
42,-27,0,1.0
26,-19,0,0.0001
9,-15,0,0.0001
47,-48,0,1.0
5,20,0,0.0001
8,-46,0,1.0
7,-41,0,0.0001
19,-17,0,0.0001
13,-11,0,0.0001
27,7,0,0.0001
8,2,0,0.0001
2,-38,0,0.0001
26,10,0,0.0001
2,-9,0,0.0001
31,-28,0,0.0001
14,-38,0,0.0001
38,45,0,1.0
48,-7,0,1.0
45,5,0,1.0
45,42,0,1.0
21,-39,0,0.0001
43,-2,0,0.0001
32,1,0,0.0001
41,-45,0,1.0
24,-4,0,0.0001
41,-2,0,0.0001
9,-20,0,0.0001
13,-44,0,1.0
25,-35,0,0.0001
11,3,0,0.0001
18,-6,0,0.0001
46,-2,0,1.0
35,-7,0,0.0001
25,7,0,0.0001
19,38,0,0.0001
10,33,0,0.0001
5,-32,0,0.0001
0,-49,0,1.0
15,-16,0,0.0001
38,-44,0,1.0
45,-19,0,1.0
48,12,0,1.0
6,-4,0,0.0001
32,10,0,0.0001
15,43,0,1.0
0,-41,0,0.0001
8,-41,0,0.0001
26,18,0,0.0001
4,-10,0,0.0001
19,1,0,0.0001
11,43,0,0.0001
17,-50,0,1.0
2,8,0,0.0001
49,46,0,1.0
42,36,0,1.0
25,-36,0,0.0001
46,-9,0,1.0
41,-35,0,1.0
25,-28,0,0.0001
16,-15,0,0.0001
2,-43,0,0.0001
21,22,0,0.0001
45,22,0,1.0
3,-17,0,0.0001
0,10,0,0.0001
47,-21,0,1.0
31,3,0,0.0001
30,-16,0,0.0001
5,26,0,0.0001
26,-3,0,0.0001
17,-11,0,0.0001
34,30,0,1.0
49,14,0,1.0
29,-33,0,0.0001
40,23,0,1.0
47,31,0,1.0
43,42,0,1.0
3,-17,0,0.0001
19,6,0,0.0001
42,-10,0,0.0001
7,18,0,0.0001
19,8,0,0.0001
43,20,0,1.0
11,35,0,0.0001
49,29,0,1.0
41,-50,0,1.0
38,-31,0,1.0
42,-43,0,1.0
37,-2,0,0.0001
47,-28,0,1.0
8,-4,0,0.0001
2,42,0,0.0001
31,-50,0,1.0
8,7,0,0.0001
23,-5,0,0.0001
3,9,0,0.0001
28,29,0,0.0001
1,-37,0,0.0001
47,-42,0,1.0
3,48,0,1.0
29,10,0,0.0001
16,33,0,0.0001
12,-35,0,0.0001
23,-3,0,0.0001
45,30,0,1.0
26,-22,0,0.0001
4,28,0,0.0001
30,-46,0,1.0
7,-40,0,0.0001
43,-35,0,1.0
5,-20,0,0.0001
10,-37,0,0.0001
24,-22,0,0.0001
38,44,0,1.0
32,36,0,1.0
12,13,0,0.0001
12,-40,0,0.0001
7,-46,0,1.0
2,21,0,0.0001
23,10,0,0.0001
20,-24,0,0.0001
9,18,0,0.0001
16,-40,0,0.0001
22,-5,0,0.0001
35,20,0,0.0001
20,5,0,0.0001
3,38,0,0.0001
35,-30,0,1.0
2,2,0,0.0001
26,-7,0,0.0001
25,-34,0,0.0001
38,12,0,0.0001
49,48,0,1.0
25,25,0,0.0001
31,-3,0,0.0001
6,40,0,0.0001
41,-19,0,1.0
22,-7,0,0.0001
16,17,0,0.0001
14,44,0,1.0
18,47,0,1.0
32,-21,0,0.0001
3,49,0,1.0
48,-43,0,1.0
49,21,0,1.0
40,21,0,1.0
18,-2,0,0.0001
37,-17,0,0.0001
36,-20,0,0.0001
11,-42,0,0.0001
39,-31,0,1.0
45,4,0,1.0
5,-8,0,0.0001
8,-40,0,0.0001
43,23,0,1.0
49,-35,0,1.0
10,37,0,0.0001
48,-45,0,1.0
36,-26,0,0.0001
25,8,0,0.0001
6,38,0,0.0001
27,44,0,1.0
40,-50,0,1.0
27,-27,0,0.0001
17,13,0,0.0001
48,-7,0,1.0
43,32,0,1.0
48,14,0,1.0
12,-31,0,0.0001
23,23,0,0.0001
48,-36,0,1.0
9,9,0,0.0001
44,-7,0,0.0001
1,-29,0,0.0001
26,-5,0,0.0001
39,-9,0,0.0001
49,-50,0,1.0
26,-31,0,0.0001
11,-43,0,0.0001
49,-40,0,1.0
34,-35,0,1.0
28,-39,0,1.0
15,26,0,0.0001
37,-6,0,0.0001
23,8,0,0.0001
26,-21,0,0.0001
39,42,0,1.0
8,19,0,0.0001
31,-6,0,0.0001
10,46,0,1.0
46,35,0,1.0
33,0,0,0.0001
37,-24,0,0.0001
44,-6,0,0.0001
36,5,0,0.0001
46,-44,0,1.0
13,5,0,0.0001
25,-21,0,0.0001
32,-41,0,1.0
45,38,0,1.0
12,-47,0,1.0
24,-8,0,0.0001
43,-43,0,1.0
34,-1,0,0.0001
30,-6,0,0.0001
10,11,0,0.0001
30,22,0,0.0001
24,45,0,1.0
8,8,0,0.0001
14,47,0,1.0
26,24,0,0.0001
38,7,0,0.0001
40,37,0,1.0
3,46,0,1.0
39,19,0,0.0001
14,-9,0,0.0001
34,-9,0,0.0001
1,-14,0,0.0001
45,10,0,1.0
39,-13,0,0.0001
24,14,0,0.0001
25,-14,0,0.0001
5,-22,0,0.0001
30,11,0,0.0001
35,-40,0,1.0
48,40,0,1.0
35,2,0,0.0001
48,48,0,1.0
6,-14,0,0.0001
31,-36,0,1.0
31,-34,0,1.0
22,30,0,0.0001
43,-22,0,1.0
48,-4,0,1.0
33,-16,0,0.0001
31,33,0,1.0
34,20,0,0.0001
2,-6,0,0.0001
4,29,0,0.0001
4,40,0,0.0001
22,-20,0,0.0001
38,-49,0,1.0
49,-42,0,1.0
20,12,0,0.0001
22,49,0,1.0
21,13,0,0.0001
12,3,0,0.0001
30,21,0,0.0001
8,30,0,0.0001
20,36,0,0.0001
30,-41,0,1.0
27,-23,0,0.0001
5,-15,0,0.0001
28,-19,0,0.0001
30,-3,0,0.0001
47,-49,0,1.0
3,1,0,0.0001
40,-23,0,1.0
26,22,0,0.0001
2,-49,0,1.0
32,21,0,0.0001
39,-45,0,1.0
16,-20,0,0.0001
4,-31,0,0.0001
35,-4,0,0.0001
20,-21,0,0.0001
1,35,0,0.0001
16,-29,0,0.0001
22,-23,0,0.0001
19,31,0,0.0001
21,19,0,0.0001
13,-48,0,1.0
2,4,0,0.0001
11,39,0,0.0001
48,-6,0,1.0
34,47,0,1.0
2,-29,0,0.0001
23,47,0,1.0
8,-19,0,0.0001
30,5,0,0.0001
44,-43,0,1.0
4,-25,0,0.0001
1,-18,0,0.0001
36,8,0,0.0001
43,-20,0,1.0
3,-14,0,0.0001
29,33,0,0.0001
46,31,0,1.0
34,38,0,1.0
24,-47,0,1.0
13,-26,0,0.0001
26,-9,0,0.0001
40,49,0,1.0
17,39,0,0.0001
